artist_id,artist_name,total_followers,genres,popularity
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,47387027,"['dance pop', 'pop']",89
4IWBUUAFIplrNtaOHcJPRM,James Arthur,11471232,"['pop', 'talent show', 'uk pop']",82
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,20036566,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",81
04gDigrS5kc9YWfZHwBETP,Maroon 5,40125006,['pop'],86
5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,8535540,"['dance pop', 'pop', 'post-teen pop']",73
2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,11318666,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'pop', 'post-teen pop']",75
540vIaP2JwjQb9dm3aArA4,DJ Snake,8442843,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",78
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,62316373,"['canadian contemporary r&b', 'canadian pop', 'pop']",98
46GXASE9LHzyssNqKOInUu,Dawin,226027,['nyc pop'],51
738wLrAtLtCtFOLvQBXOXp,Major Lazer,6344896,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap', 'tropical house']",76
1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,3767693,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",76
6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,5029958,"['ohio hip hop', 'pop', 'pop rap']",80
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,22095315,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",77
7gAppWoH7pcYmphCVTXkzs,The Vamps,5615203,"['boy band', 'dance pop', 'pop', 'post-teen pop']",69
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,15771722,"['dance pop', 'dutch edm', 'edm', 'pop', 'pop dance', 'progressive house', 'tropical house']",78
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,89271125,"['dance pop', 'pop']",91
02A3cEvlLLCbIMVDrK2GHV,Starley,194534,"['aussietronica', 'dance pop', 'pop dance', 'tropical house']",56
2oX42qP5ineK3hrhBECLmj,Andy Grammer,1135382,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",71
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,41247613,"['canadian pop', 'dance pop', 'pop', 'viral pop']",85
6MDME20pz9RveH9rEXvrOM,Clean Bandit,5131965,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk dance', 'uk funky']",75
0jKQrxK2zHqxyOAyIMrUQt,SUD,572277,"['opm', 'pinoy rock']",53
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,19883906,"['dance pop', 'pop', 'viral pop']",83
77AiFEVeAVj2ORpC85QVJs,Steve Aoki,3737902,"['dance pop', 'edm', 'electro house', 'pop dance', 'pop rap', 'tropical house']",76
3e7awlrlDSwF3iM0WBjGMp,Little Mix,11290052,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']",77
3iri9nBFs9e4wN7PLIetAw,gnash,1591694,"['alt z', 'pop']",65
31TPClRtHm23RisEBtV3X7,Justin Timberlake,12784955,"['dance pop', 'pop']",81
7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,7113790,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",74
3WGpXCj9YhhfX11TToZcXP,Troye Sivan,7574120,"['australian pop', 'dance pop', 'pop', 'viral pop']",76
3TVXtAsR1Inumwj472S9r4,Drake,73727169,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",97
6Dd3NScHWwnW6obMFbl1BH,Daya,1472885,"['alt z', 'dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'tropical house']",70
7nKeLE1toRtW4M279iS26h,Zay Hilfigerrr,62650,[],42
4nGp682WMiKS4X217kPw8C,Silent Sanctuary,2982365,"['opm', 'pinoy rock']",65
2LZDXcxJWgsJfKXZv9a5eG,Cashmere Cat,321063,"['dance pop', 'downtempo', 'pop', 'post-teen pop', 'shiver pop']",56
3tQx1LPXbsYjE9VwN1Peaa,Marc E. Bassy,410112,"['pop', 'pop rap', 'post-teen pop', 'r&b']",62
6lB8vOoI4DRrrVxXwuV19c,Mike Perry,1482693,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'swedish tropical house', 'tropical house']",69
50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,1360994,['pop rap'],68
3wbCeEPAW6po7J46netxMT,Up Dharma Down,961669,"['opm', 'pinoy indie', 'pinoy rock', 'pop rock']",60
0q4NrXqJnc367PieejuROJ,Vice,20079,['chicano rap'],43
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,110976449,"['pop', 'uk pop']",92
0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,8848433,['opm'],71
3r3Rkuc4jmZHXgchgaXwnv,Suzi,9230,[],45
15NtJjjHRFybdNSMyM9smT,Nevada,15010,['eurodance'],47
7CajNmpbOovFoOoasH2HaY,Calvin Harris,23297988,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",87
1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,15522920,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']",70
1vg8YXdgvLLPPeXZkM7g5W,Daryl Ong,659734,"['opm', 'vispop']",49
1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,10385276,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",77
0NGAZxHanS9e0iNHpR8f2W,Alok,12095764,"['electro house', 'pop nacional', 'slap house']",80
787bCXOIvGeBw0Bc4kEjhD,Luke Christopher,169436,"['indie pop rap', 'pop rap']",48
0DnjaQqb436AH1idffI6CQ,Yeng Constantino,2623167,['opm'],56
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,71064170,"['canadian pop', 'pop']",91
1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,1590407,['opm'],57
3Gm5F95VdRxW3mqCn8RPBJ,Aminé,1845319,"['hip hop', 'pop', 'portland hip hop', 'rap']",69
2KsP6tYLJlTBvSUxnwlVWa,Mike Posner,1340120,"['dance pop', 'edm', 'pop', 'pop rap']",71
25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,2061896,"['danish pop', 'pop', 'scandipop']",72
05o1zW8b6PV6rEquXr74sB,State of Sound,45996,"['deep tropical house', 'swedish tropical house', 'tropical house']",39
5y2Xq6xcjJb2jVM54GHK3t,John Legend,6441183,"['neo mellow', 'neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",78
5WUlDfRSoLAfcVSX1WnrxN,Sia,25969591,"['australian dance', 'australian pop', 'dance pop', 'pop']",85
4BNWanhw4AjSXjBm9L1Jzy,Juris,745268,['opm'],54
6T5tfhQCknKG4UnH90qGnz,DNCE,4449147,"['dance pop', 'pop', 'post-teen pop']",70
2kZThDGZcHl4klYYFk0v8n,Moonstar88,963617,"['opm', 'pinoy rock', 'pop rock']",55
4dpARuHxo51G3z768sgnrY,Adele,47428587,"['british soul', 'pop', 'pop soul', 'uk pop']",87
4qzcg58jZdJ9ujEI6Cs3Ad,Krissy,14944,['opm'],33
0bdfiayQAKewqEvaU6rXCv,MØ,1425818,"['dance pop', 'danish pop', 'electropop', 'indie poptimism', 'pop', 'tropical house']",71
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,13157348,"['dance pop', 'hip pop', 'pop']",82
3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,3054146,"['dance pop', 'deep euro house', 'deep house', 'edm', 'electro house', 'german dance', 'pop', 'pop dance', 'pop rap', 'tropical house']",81
4gzpq5DPGxSnKTe4SA8HAU,Coldplay,43099972,"['permanent wave', 'pop']",89
7vk5e3vY1uw9plTHJAMwjN,Alan Walker,37474715,['electro house'],81
5M0lbkGluOPXLeFjApw8r8,DRAM,837961,"['rap', 'virginia hip hop']",62
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,23474731,"['modern rock', 'rock']",81
6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,3482442,['opm'],59
2tQbSWgZLIB8MXMnsXVRro,Nina,664339,"['dance pop', 'opm']",55
2JEIN1g27pZdm3hKB9EwE5,Mark Carpio,168587,['opm'],53
5elcNQkZ6FCZA3grSOMngY,MYMP,1066245,['opm'],61
6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,842360,"['dance pop', 'hyphy', 'pop rap', 'rap', 'southern hip hop']",65
6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,936082,"['new french touch', 'tropical house']",63
6ZgBJRjJsK1iOJGKGZxEUv,South Border,962137,['opm'],56
24fEOzlKhgSNLIcy9NdmwH,James Reid,330889,"['deep neofolk', 'opm', 'pinoy r&b']",53
3nZa8vRD64ueq3d0JNYTsl,6cyclemind,1175671,"['opm', 'pinoy rock', 'pop rock']",54
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,54227346,"['barbadian pop', 'pop', 'urban contemporary']",92
6s22t5Y3prQHyaHWUN1R1C,AJR,2858236,['pop rock'],75
2wY79sveU1sp5g7SokKOiI,Sam Smith,22241199,"['pop', 'uk pop']",88
4NeCu267LZemnoq44lZYKy,Julie Anne San Jose,738516,['opm'],53
21E3waRsmPlU7jZsS13rcj,Ne-Yo,7857904,"['dance pop', 'pop', 'r&b', 'urban contemporary']",80
0ekbDNE2eOq8QiaXM34wer,Howie Day,320284,"['acoustic pop', 'neo mellow', 'pop rock']",55
2GqX0GnrKdi6Z2X2OReYOK,Piolo Pascual,224618,['opm'],43
0jarApAsbmiCkYhz0590mE,Freestyle,265312,"['opm', 'pop rock']",58
1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,9371450,"['dance pop', 'pop', 'post-teen pop']",79
3C4t1usFGoKHCSRdujm2GN,Ryan Cabrera,86084,"['neo mellow', 'pop rock', 'post-teen pop']",47
2Hjj68yyUPiC0HKEOigcEp,Jesse McCartney,966520,"['dance pop', 'neo mellow', 'pop', 'post-teen pop']",60
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,30355601,"['boy band', 'pop', 'post-teen pop', 'talent show']",86
6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,5017525,"['neo mellow', 'pop']",78
0EmeFodog0BfCgMzAIvKQp,Shakira,28241217,"['colombian pop', 'dance pop', 'latin pop']",92
3wjsrpfO6odEphTZWx45RQ,Hearts & Colors,138475,"['post-teen pop', 'viral pop']",51
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,2479479,"['neo mellow', 'permanent wave', 'pop rock']",72
0jNDKefhfSbLR9sFvcPLHo,San Holo,678648,"['edm', 'electro house', 'electronic trap', 'electropop', 'future bass', 'pop dance', 'pop edm', 'tropical house', 'vapor twitch']",58
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,8104694,"['dance pop', 'electropop', 'pop', 'post-teen pop']",83
3AQRLZ9PuTAozP28Skbq8V,The Script,7806362,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock']",74
2mxe0TnaNL039ysAj51xPQ,R. Kelly,2507232,[],68
5oWOx0BBDSMoFB8JDrjQre,Katharine McPhee,191613,"['dance pop', 'idol', 'post-teen pop']",53
55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,1121721,['pop'],72
6oMuImdp5ZcFhWP0ESe6mG,Migos,13073557,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",78
5H6xmHXjsq98NLbEjuE29f,NEIKED,160276,"['dance pop', 'edm', 'pop', 'pop dance', 'scandipop', 'tropical house']",66
6w7j5wQ5AI5OQYlcM15s2L,Extreme,507490,"['album rock', 'funk metal', 'glam metal', 'hard rock', 'rock']",63
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,5857851,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",75
02kJSzxNuaWGqwubyUba0Z,G-Eazy,5152382,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']",76
6X9aYHnQ75YI8o08aoa0iS,Boyzone,1018466,"['boy band', 'dance pop', 'europop']",61
4ehtJnVumNf6xzSCDk8aLB,Martin Jensen,1348347,"['dance pop', 'danish electronic', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",68
0t7vWPRBcVv4xBEHPZHSWA,Sitti,77844,['opm'],49
1vSN1fsvrzpbttOYGsliDr,Tori Kelly,2106040,"['dance pop', 'pop', 'post-teen pop']",68
5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,582656,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']",64
6dC0rIJNLSFZwqckLgXJ8p,Timeflies,328133,"['dance pop', 'indie pop rap', 'indie poptimism', 'pop', 'pop dance', 'pop edm', 'pop rap', 'pop rock', 'post-teen pop', 'tropical house']",53
69ug07KFFRhcCZ7iZ1Mn1i,Bailey May,59823,[],31
2Rf4X6m0oayCJhaJ5K63GQ,Nathan Sykes,472976,['post-teen pop'],57
5X4LWwbUFNzPkEas04uU82,DVBBS,1033902,"['canadian electronic', 'dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'progressive electro house', 'slap house', 'tropical house']",65
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,41377968,"['dance pop', 'pop', 'post-teen pop']",87
36jaGQtMj5UWD0eO1fCVdD,Joel Adams,178508,"['australian pop', 'pop soul']",54
5PokPZn11xzZXyXSfnvIM3,Lifehouse,1911761,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",65
5aMmmNxw4vgpc5XC6hK0zp,The Calling,706131,"['neo mellow', 'pop rock']",62
2FwJwEswyIUAljqgjNSHgP,Snakehips,350045,"['edm', 'electro house', 'electropop', 'indie poptimism', 'pop', 'pop dance', 'tropical house']",66
0AJUYWKztkg5dnrHDIBv47,MiC LOWRY,48778,[],37
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,7012908,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",74
7374lH6kwx9uQATYQ9H3Cp,Eraserheads,3303911,"['opm', 'pinoy reggae', 'pinoy rock']",66
6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,2452402,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",69
3RpJ6OyOnaXRFRXSirgQa6,Jericho Rosales,106955,"['opm', 'vispop']",50
6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,5372481,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'urban contemporary']",70
2WzaAvm2bBCf4pEhyuDgCY,Ruth B.,2800379,"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']",76
7xEFii6utZmQ61kX59HmLH,FRENSHIP,186460,"['electropop', 'indie electropop', 'indie poptimism', 'la pop', 'pop dance', 'pop edm', 'tropical house']",54
7DW4ijH3n36QN0RlC0n649,Angeline Quinto,600972,['opm'],55
5lXfVoQxVgC5fpjkVqvNYn,Isaiah Firebrace,53964,"['australian pop', 'australian talent show']",50
4PVn1b2WnnXdq80C7uaZLZ,Nause,194345,"['edm', 'pop dance', 'progressive electro house', 'swedish pop']",44
0jnsk9HBra6NMjO2oANoPY,Flo Rida,8820834,"['dance pop', 'miami hip hop', 'pop', 'pop rap']",80
0hEurMDQu99nJRq8pTxO14,John Mayer,5826341,"['neo mellow', 'singer-songwriter']",79
7H55rcKCfwqkyDFH9wpKM6,Christina Perri,3552448,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",72
1Fr6agZ6iSM5Ynn2k4C8sc,VÉRITÉ,305908,"['alt z', 'brooklyn indie', 'dark pop', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'metropopolis', 'nyc pop', 'pop', 'vapor pop', 'vapor soul']",52
5BAyYwbv8OSfqeXMjPgWX6,Toni Gonzaga,757814,"['opm', 'papuri']",52
0DdDnziut7wOo6cAYWVZC5,KREAM,236536,"['dance pop', 'deep groove house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",61
6Ww3OMFzCaO33ulKh1LBFN,Hale,904753,"['opm', 'pinoy reggae', 'pinoy rock']",62
2nZ18B9RTjJH56v2NTnNAI,Leanne & Naara,62987,"['pinoy city pop', 'pinoy indie']",49
6nxWCVXbOlEVRexSbLsTer,Flume,2374267,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']",73
4TH4BHy0LdBi3dpBW4P2UX,R. City,135038,"['reggae fusion', 'virgin islands reggae']",64
5mnS9jJdKQQcRSqFu5YPVe,Auli'i Cravalho,104767,"['hollywood', 'movie tunes', 'show tunes']",65
2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,680686,"['dance pop', 'hollywood', 'post-teen pop']",65
0lzV2CiahHRiGd6qpADtPS,James Hersey,53230,['tropical house'],48
4bYPcJP5jwMhSivRcqie2n,Adam Levine,988176,['deep talent show'],73
62WbvkXqQGvXQvw74GU3kQ,Morissette,1103347,['opm'],55
0gadJ2b9A4SKsB1RFkBb66,Passenger,3153367,"['folk-pop', 'neo mellow']",72
6jJ0s89eD6GaHleKKya26X,Katy Perry,26186855,"['dance pop', 'pop']",85
5mNum7eUoqWS6NBo91NYHP,Abra,23063,[],12
0AuZVHIr5WSEBbBLZwWwWc,Charice,171852,"['dance pop', 'opm', 'post-teen pop', 'viral pop']",48
2MqhkhX4npxDZ62ObR5ELO,Hoobastank,2308896,"['alternative metal', 'funk metal', 'nu metal', 'pop rock', 'post-grunge']",67
6jV25rzTKQ2zMgrqHha1V5,CHANYEOL,1766404,['k-pop'],61
7KMqksf0UMdyA0UCf4R3ux,James Blunt,2766441,"['neo mellow', 'pop', 'pop rock']",72
0zOcE3mg9nS6l3yxt1Y0bK,The Fray,3887252,"['neo mellow', 'piano rock', 'pop', 'pop rock']",70
4kYGAK2zu9EAomwj3hXkXy,JP Cooper,844627,"['dance pop', 'neo mellow', 'pop', 'tropical house', 'uk pop']",69
6vWDO969PvNqNYHIOW5v0m,Beyoncé,34152824,"['dance pop', 'pop', 'r&b']",87
7xTcuBOIAAIGDOSvwYFPzk,Daniel Powter,249138,"['canadian pop', 'neo mellow', 'pop rock']",60
11hIqBsGRPztdjBHCSLClX,Daniel Bedingfield,187321,['europop'],54
4KOFxteqSAveWCElBVijTy,Joshua Garcia,34729,[],23
1mcqfNCReSFxun2vIWvC28,KZ Tandingan,898276,['opm'],56
719ZCUqy59oGckcB1MzVTx,The Company,22584,[],39
4HOEnLufwAqJ2qoJPVnL01,Callalily,1542362,"['opm', 'pinoy rock']",54
7HJDRQAfEcFiARVehhM6qD,Gloc 9,1228743,"['opm', 'pinoy hip hop', 'pinoy trap', 'tagalog rap']",61
6xfqnpe2HnLVUaYXs2F8YS,Anna Kendrick,335624,['hollywood'],65
5JZ7CnR6gTvEMKX4g70Amv,Lauv,5663230,"['dance pop', 'pop']",78
1HY2Jd0NmPuamShAr6KMms,Lady Gaga,25880860,"['art pop', 'dance pop', 'pop']",87
4EzkuveR9pLvDVFNx6foYD,James Bay,3868772,"['neo mellow', 'pop', 'pop rock']",72
188VINPQh5dyNfLUkevKqf,Olivia Holt,1099094,"['alt z', 'dance pop', 'pop', 'post-teen pop', 'social media pop']",49
7hOGhpa8RMSuDOWntGIAJt,A R I Z O N A,401245,"['deep tropical house', 'electropop', 'indie poptimism', 'pop', 'pop dance', 'tropical house']",61
3zrUX1hQrUB9aXcOiyQLmN,Stanaj,59902,[],42
6kXm2YCtdUOpRYNKeKhfue,Ryan Gosling,46118,['hollywood'],57
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,2799384,"['irish rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock']",69
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,4838172,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",75
0XOSmu9Qn1agQULUVe0dAK,Inigo Pascual,484672,['opm'],46
49tQo2QULno7gxHutgccqF,LANY,5421180,"['la pop', 'pop']",74
6aLdhHUqgdKE86xbtNmY8g,Crush,1116277,"['k-pop', 'korean r&b']",66
64KEffDW9EtZ1y2vBYgq8T,Marshmello,34993671,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",85
1XLjkBxFokuDTlHt0mQkRe,Thomas Gold,166942,"['big room', 'edm', 'electro house', 'funky tech house', 'german techno', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house']",51
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,2740724,"['boy band', 'contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",67
4lDBihdpMlOalxy1jkUbPl,Grey,71349,['pop edm'],67
1tXFYQZSAswt4JLB42lpye,Sponge Cola,1230740,"['opm', 'pinoy reggae', 'pinoy rock', 'pop rock']",57
4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,10969970,"['latin pop', 'puerto rican pop']",76
4U78sK2D3zASSB6oSR38GQ,Christian Bautista,467424,['opm'],53
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,10580735,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",79
58MLl9nC29IXbE4nEtuoP2,Alex & Sierra,1146943,"['neo mellow', 'pop', 'post-teen pop', 'viral pop']",60
53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,46841560,"['modern rock', 'rock']",89
5338fdSzGNOFD4cxAxDTeq,Aaron Carter,311423,"['dance pop', 'post-teen pop']",46
0c173mlxpT3dSFRgMO8XPh,Big Sean,10658972,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",79
4NagmapOfJiPOxJ9vQsrsf,Mikkel S. Eriksen,246,[],19
4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,8874048,"['dance pop', 'pop', 'post-teen pop']",67
7LVPSD4kabI5LiXIVPI8tn,Jona,122876,['opm'],47
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,5219810,"['dance pop', 'pop', 'post-teen pop']",80
1DZGAZcaTA32eLJELEsjXY,Kiana V,48218,['pinoy indie'],43
4qBgvVog0wzW75IQ48mU7v,KYLE,1030708,"['pop', 'pop rap', 'rap']",65
2yEkZBBjhzKzt6LF5XMaFi,Blue,550717,"['boy band', 'dance pop', 'europop']",62
1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,5798403,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",74
3Nrfpe0tUJi4K4DXYWgMUX,BTS,63260661,"['k-pop', 'k-pop boy group']",91
0dtmYDbYpwcdHPBI1OJatT,Hugh Grant,7324,['hollywood'],46
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,5095599,"['boy band', 'dance pop']",76
2XMxHczWkSzDDFhiC3zt8k,Marié Digby,74045,"['lilith', 'neo mellow']",41
0L6Gwm0JDrgIQJfjarWSUR,Edwin McCain,302100,"['neo mellow', 'pop rock']",54
0AvtzKTYleNqdJXoZasQWG,Stephen Speaks,158161,"['acoustic pop', 'neo mellow', 'opm', 'pop rock', 'viral pop']",57
6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,1971805,"['boy band', 'dance pop']",67
0lJlKQvuM2Sd9DPPyUXcHg,Sixpence None The Richer,434399,"['neo mellow', 'pop rock']",64
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,11816203,"['dance pop', 'edm', 'indietronica', 'metropopolis', 'pop', 'uk pop']",82
3QLIkT4rD2FMusaqmkepbq,Rachel Platten,861668,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",63
3z0IVhtuFvt9VYUZGT98PU,Jay R,158665,['opm'],44
5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,15344504,"['piano rock', 'pop']",85
3FUY2gzHeIiaesXtOAdB7A,Train,4256370,"['dance pop', 'neo mellow', 'pop', 'pop rock']",73
0xNog7ZdcTq9sJFiIXJJTH,Kaye Cal,543809,['opm'],45
246dkjvS1zLTtiykXe5h60,Post Malone,40198377,"['dfw rap', 'melodic rap', 'rap']",89
23fqKkggKUBHNkbKtXEls4,Kygo,8326811,"['edm', 'pop', 'pop dance', 'tropical house']",80
6XyY86QOPPrYVGvF9ch6wz,Linkin Park,23086912,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",87
09DdQEMQaaq0f99vqqub3V,krissy & ericka,27509,"['acoustic opm', 'opm', 'p-pop']",49
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,22451247,"['art pop', 'pop']",92
2qxJFvFYMEDqd7ui6kSAcq,Zedd,5915712,"['complextro', 'dance pop', 'edm', 'electro house', 'german techno', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house']",76
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,11789313,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",80
2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,2284023,"['contemporary country', 'country', 'country pop', 'country road']",73
1bqxdqvUtPWZri43cKHac8,MAX,805960,"['chill r&b', 'dance pop', 'pop', 'post-teen pop', 'viral pop']",70
163tK9Wjr9P9DmM0AVK7lm,Lorde,9943444,"['art pop', 'metropopolis', 'nz pop', 'pop']",77
1RyvyyTE3xzB2ZywiAwp0i,Future,13519947,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",91
6LuN9FCkKOj5PcnpouEgny,Khalid,15894897,"['pop', 'pop r&b']",86
1xHQO9GJIW9OXHxGBISYc5,Marian Hill,461791,['electropop'],55
4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,1104101,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk dance']",75
5yVM85m9yNcHO6o0vaaVxW,Daniel Padilla,493374,['opm'],55
4S9EykWXhStSc15wEx8QFK,Céline Dion,7215257,['canadian pop'],75
4N3cNXg5phUzRzuJYYxQlV,Emma Watson,78774,"['hollywood', 'movie tunes', 'show tunes']",54
4tB1f1h4TQqDz4bNaibMpl,Emma Thompson,3919,['show tunes'],51
5lLVsxABqSuosfqAoLQeXV,Dan Stevens,6183,['movie tunes'],50
105Paee9vmV5rfLSG652e1,Ewan McGregor,36735,['hollywood'],55
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,25792304,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",89
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,39281466,"['dance pop', 'pop', 'uk pop']",88
2MoxYOhy9ooC8KRcdgIFif,Leroy Styles,4002,['dutch edm'],30
7DMveApC7UnC2NPfPvlHSU,Cheat Codes,2163541,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house']",71
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,23478340,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",90
0uGk2czvcpWQA383Im6ajf,Maggie Lindemann,1931375,"['alt z', 'dark pop', 'pop', 'pop punk', 'post-teen pop', 'social media pop']",65
6KImCVD70vtIoJWnq6nGn3,Harry Styles,26913617,['pop'],90
26VFTg2z8YR0cCuwLzESi2,Halsey,19858266,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",84
2cFrymmkijnjDg9SS92EPM,blackbear,4853307,"['pop', 'pop rap']",79
4u5smJBskI6Adzv08PuiUP,Kiiara,897105,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop']",62
